Price,Open,High,Low,Close,Volume,Daily Return
1963-02-25,0.0,66.09,65.24,65.46,3680000,-0.006978155339805947
1963-02-26,0.0,65.86,65.06,65.47,3670000,0.0001527650473571729
1963-02-27,0.0,65.74,64.86,65.01,3680000,-0.007026118833053263
1963-02-28,0.0,65.14,64.08,64.29,4090000,-0.01107521919704657
1963-03-01,0.0,64.75,63.8,64.1,3920000,-0.002955358531653629
1963-03-04,0.0,65.08,63.88,64.72,3650000,0.009672386895475782
1963-03-05,0.0,65.27,64.41,64.74,3280000,0.00030902348578476513
1963-03-06,0.0,65.06,64.31,64.85,3100000,0.0016991041087426328
1963-03-07,0.0,65.6,64.81,65.26,3350000,0.006322282189668682
1963-03-08,0.0,65.74,65.03,65.33,3360000,0.0010726325467360631
1963-03-11,0.0,65.86,65.11,65.51,3180000,0.0027552426144192843
1963-03-12,0.0,65.97,65.26,65.67,3350000,0.0024423752098916562
1963-03-13,0.0,66.27,65.54,65.91,4120000,0.003654636820465962
1963-03-14,0.0,66.21,65.39,65.6,3540000,-0.004703383401608252
1963-03-15,0.0,66.22,65.39,65.93,3400000,0.0050304878048781365
1963-03-18,0.0,66.17,65.36,65.61,3250000,-0.004853632640679617
1963-03-19,0.0,65.85,65.19,65.47,3180000,-0.0021338210638621735
1963-03-20,0.0,66.15,65.3,65.95,3690000,0.007331602260577386
1963-03-21,0.0,66.25,65.6,65.85,3220000,-0.0015163002274451998
1963-03-22,0.0,66.44,65.68,66.19,3820000,0.005163249810174797
1963-03-25,0.0,66.6,65.92,66.21,3700000,0.0003021604471973305
1963-03-26,0.0,66.73,66.01,66.4,4100000,0.0028696571514879032
1963-03-27,0.0,66.93,66.21,66.68,4270000,0.004216867469879482
1963-03-28,0.0,67.01,66.32,66.58,3890000,-0.0014997000599881183
1963-03-29,0.0,66.9,66.23,66.57,3390000,-0.0001501952538300877
1963-04-01,0.0,67.18,66.23,66.85,3890000,0.004206098843322792
1963-04-02,0.0,67.36,66.51,66.84,4360000,-0.0001495886312639083
1963-04-03,0.0,67.55,66.63,67.36,4660000,0.007779772591262724
1963-04-04,0.0,68.12,67.28,67.85,5300000,0.007274346793349151
1963-04-05,0.0,68.46,67.46,68.28,5240000,0.006337509211496117
1963-04-08,0.0,68.91,68.05,68.52,5940000,0.0035149384885764245
1963-04-09,0.0,68.84,68.03,68.45,5090000,-0.0010215995329829752
1963-04-10,0.0,68.89,67.66,68.29,5880000,-0.002337472607742863
1963-04-11,0.0,69.07,67.97,68.77,5250000,0.007028847561868279
1963-04-15,0.0,69.56,68.58,69.09,5930000,0.0046531917987495675
1963-04-16,0.0,69.61,68.66,69.14,5570000,0.0007236937328123361
1963-04-17,0.0,69.37,68.47,68.92,5220000,-0.0031819496673416436
1963-04-18,0.0,69.34,68.56,68.89,4770000,-0.0004352872896111748
1963-04-19,0.0,69.46,68.6,69.23,4660000,0.004935404267673249
1963-04-22,0.0,69.82,69.01,69.3,5180000,0.0010111223458038054
1963-04-23,0.0,69.83,68.95,69.53,5220000,0.003318903318903388
1963-04-24,0.0,70.12,69.34,69.72,5910000,0.0027326333956565474
1963-04-25,0.0,70.08,69.25,69.76,5070000,0.0005737234652898326
1963-04-26,0.0,70.11,69.23,69.7,4490000,-0.0008600917431192956
1963-04-29,0.0,70.04,69.26,69.65,3980000,-0.0007173601147776321
1963-04-30,0.0,70.18,69.26,69.8,4680000,0.00215362526920293
1963-05-01,0.0,70.43,69.61,69.97,5060000,0.0024355300859599804
1963-05-02,0.0,70.5,69.75,70.17,4480000,0.0028583678719451555
1963-05-03,0.0,70.51,69.78,70.03,4760000,-0.0019951546244834084
1963-05-06,0.0,70.31,69.32,69.53,4090000,-0.00713979722975866
1963-05-07,0.0,69.92,69.03,69.44,4140000,-0.0012944052926794347
1963-05-08,0.0,70.24,69.23,70.01,5140000,0.00820852534562233
1963-05-09,0.0,70.74,69.86,70.35,5600000,0.0048564490787028625
1963-05-10,0.0,70.81,69.99,70.52,5260000,0.002416488983653098
1963-05-13,0.0,70.89,70.11,70.48,4920000,-0.0005672149744752053
1963-05-14,0.0,70.73,69.92,70.21,4740000,-0.0038308740068105918
1963-05-15,0.0,70.77,69.87,70.43,5650000,0.0031334567725396223
1963-05-16,0.0,70.81,69.91,70.25,5640000,-0.0025557290927162857
1963-05-17,0.0,70.63,69.83,70.29,4410000,0.000569395017793628
1963-05-20,0.0,70.48,69.59,69.96,4710000,-0.0046948356807513525
1963-05-21,0.0,70.51,69.62,70.14,5570000,0.002572898799313883
1963-05-22,0.0,70.68,69.82,70.14,5560000,0.0
1963-05-23,0.0,70.53,69.79,70.1,4400000,-0.0005702879954377904
1963-05-24,0.0,70.44,69.66,70.02,4320000,-0.001141226818830221
1963-05-27,0.0,70.27,69.48,69.87,3760000,-0.002142245072836224
1963-05-28,0.0,70.41,69.55,70.01,3860000,0.002003721196507824
1963-05-29,0.0,70.65,69.86,70.33,4320000,0.004570775603485178
1963-05-31,0.0,71.14,70.27,70.8,4680000,0.006682781174463193
1963-06-03,0.0,71.24,70.39,70.69,5400000,-0.001553672316384147
1963-06-04,0.0,71.08,70.2,70.7,5970000,0.00014146272457216114
1963-06-05,0.0,71.17,70.17,70.53,5860000,-0.0024045261669024542
1963-06-06,0.0,70.95,70.11,70.58,4990000,0.000708918190840846
1963-06-07,0.0,70.98,70.1,70.41,5110000,-0.0024086143383394987
1963-06-10,0.0,70.51,69.57,69.94,4690000,-0.006675188183496661
1963-06-11,0.0,70.41,69.58,70.03,4390000,0.0012868172719473492
1963-06-12,0.0,70.81,69.91,70.41,5210000,0.005426245894616599
1963-06-13,0.0,70.85,69.98,70.23,4690000,-0.002556455048998596
1963-06-14,0.0,70.6,69.87,70.25,3840000,0.0002847785846504802
1963-06-17,69.95,69.95,69.95,69.95,3510000,-0.004270462633451877
1963-06-18,0.0,70.43,69.63,70.02,3910000,0.0010007147962829421
1963-06-19,0.0,70.47,69.75,70.09,3970000,0.0009997143673237119
1963-06-20,0.0,70.36,69.31,70.01,4970000,-0.0011413896418889236
1963-06-21,0.0,70.57,69.79,70.25,4190000,0.003428081702613772
1963-06-24,0.0,70.67,69.84,70.2,3700000,-0.000711743772241924
1963-06-25,0.0,70.51,69.75,70.04,4120000,-0.002279202279202197
1963-06-26,0.0,70.1,69.17,69.41,4500000,-0.008994860079954425
1963-06-27,0.0,69.81,68.78,69.07,4540000,-0.004898429621092104
1963-06-28,0.0,69.68,68.93,69.37,3020000,0.004343419719125663
1963-07-01,0.0,69.53,68.58,68.86,3360000,-0.007351881216664302
1963-07-02,0.0,69.72,68.74,69.46,3540000,0.008713331397037338
1963-07-03,0.0,70.28,69.42,69.94,4030000,0.0069104520587388585
1963-07-05,0.0,70.48,69.78,70.22,2910000,0.004003431512725308
1963-07-08,0.0,70.35,69.47,69.74,3290000,-0.00683565935630881
1963-07-09,0.0,70.39,69.55,70.04,3830000,0.004301691998852997
1963-07-10,0.0,70.31,69.56,69.89,3730000,-0.0021416333523701647
1963-07-11,0.0,70.3,69.52,69.76,4100000,-0.0018600658177134743
1963-07-12,0.0,70.13,69.36,69.64,3660000,-0.0017201834862385912
1963-07-15,0.0,69.73,68.97,69.2,3290000,-0.006318207926478969
1963-07-16,0.0,69.51,68.85,69.14,3000000,-0.0008670520231214285
1963-07-17,0.0,69.53,68.68,68.93,3940000,-0.0030373155915532912
1963-07-18,0.0,69.27,68.34,68.49,3710000,-0.006383287393007531
1963-07-19,0.0,68.7,67.9,68.35,3340000,-0.002044094028325283
1963-07-22,0.0,68.6,67.54,67.9,3700000,-0.006583760058522126
1963-07-23,0.0,68.57,67.65,67.91,3500000,0.0001472754050071412
1963-07-24,0.0,68.54,67.76,68.28,2810000,0.0054483875717863395
1963-07-25,0.0,68.92,68.02,68.26,3710000,-0.00029291154071464653
1963-07-26,0.0,68.76,68.03,68.54,2510000,0.004101963082332238
1963-07-29,0.0,68.96,68.32,68.67,2840000,0.001896702655383553
1963-07-30,0.0,69.45,68.58,69.24,3550000,0.00830056793359546
1963-07-31,0.0,69.83,68.91,69.13,3960000,-0.0015886770652802085
1963-08-01,0.0,69.47,68.64,69.07,3410000,-0.000867929986981042
1963-08-02,0.0,69.56,68.86,69.3,2940000,0.003329955117996386
1963-08-05,0.0,69.97,69.2,69.71,3370000,0.005916305916305875
1963-08-06,0.0,70.4,69.57,70.17,3760000,0.006598766317601701
1963-08-07,0.0,70.53,69.69,69.96,3790000,-0.0029927319367252236
1963-08-08,0.0,70.31,69.58,70.02,3460000,0.0008576329331047017
1963-08-09,0.0,70.65,69.83,70.48,4050000,0.006569551556698139
1963-08-12,0.0,71.0,70.19,70.59,4770000,0.0015607264472190518
1963-08-13,0.0,71.09,70.32,70.79,4450000,0.00283326250177085
1963-08-14,0.0,71.32,70.39,71.07,4420000,0.00395536092668447
1963-08-15,0.0,71.71,70.81,71.38,4980000,0.004361896721542191
1963-08-16,0.0,71.95,71.05,71.49,4130000,0.0015410479125805843
1963-08-19,0.0,71.92,71.15,71.44,3650000,-0.0006993985172750738
1963-08-20,0.0,71.91,71.03,71.38,3660000,-0.0008398656215006239
1963-08-21,0.0,71.73,71.0,71.29,3820000,-0.0012608573830202863
1963-08-22,0.0,71.81,70.95,71.54,4540000,0.003506803198204622
1963-08-23,0.0,72.14,71.33,71.76,4880000,0.0030752026838132274
1963-08-26,0.0,72.3,71.57,71.91,4700000,0.002090301003344397
1963-08-27,0.0,72.04,71.27,71.52,4080000,-0.0054234459741343555
1963-08-28,0.0,72.39,71.49,72.04,5120000,0.00727069351230436
1963-08-29,0.0,72.56,71.83,72.16,5110000,0.0016657412548581885
1963-08-30,0.0,72.71,71.88,72.5,4560000,0.004711751662971331
1963-09-03,0.0,73.09,72.3,72.66,5570000,0.0022068965517241246
1963-09-04,0.0,73.18,72.32,72.64,6070000,-0.0002752546105146969
1963-09-05,0.0,73.19,72.15,73.0,5700000,0.004955947136563887
1963-09-06,0.0,73.51,72.51,72.84,7160000,-0.0021917808219177326
1963-09-09,0.0,73.23,72.26,72.58,5020000,-0.003569467325645337
1963-09-10,0.0,73.27,72.25,72.99,5310000,0.005648939101680961
1963-09-11,0.0,73.79,72.83,73.2,6670000,0.0028771064529389268
1963-09-12,0.0,73.6,72.72,73.15,5560000,-0.000683060109289535
1963-09-13,0.0,73.59,72.82,73.17,5230000,0.0002734107997264257
1963-09-16,0.0,73.63,72.8,73.07,4740000,-0.0013666803334700939
1963-09-17,0.0,73.64,72.79,73.12,4950000,0.0006842753524018974
1963-09-18,0.0,73.44,72.51,72.8,5070000,-0.004376367614879806
1963-09-19,0.0,73.47,72.61,73.22,4080000,0.005769230769230749
1963-09-20,0.0,73.71,72.92,73.3,5310000,0.0010925976509150725
1963-09-23,0.0,73.53,72.62,72.96,5140000,-0.004638472032742147
1963-09-24,0.0,73.67,72.59,73.3,5520000,0.004660087719298378
1963-09-25,0.0,73.87,72.58,72.89,6340000,-0.005593451568894903
1963-09-26,0.0,73.07,72.01,72.27,5100000,-0.00850596789683089
1963-09-27,0.0,72.6,71.6,72.13,4350000,-0.0019371800193718203
1963-09-30,0.0,72.37,71.28,71.7,3730000,-0.005961458477748427
1963-10-01,0.0,72.65,71.57,72.22,4420000,0.007252440725244114
1963-10-02,0.0,72.67,71.92,72.3,3780000,0.0011077263915812985
1963-10-03,0.0,73.1,72.1,72.83,4510000,0.0073305670816044
1963-10-04,0.0,73.19,72.46,72.85,5120000,0.00027461211039403466
1963-10-07,0.0,73.27,72.39,72.7,4050000,-0.0020590253946464188
1963-10-08,0.0,73.14,72.24,72.6,4920000,-0.0013755158184319827
1963-10-09,0.0,71.98,71.6,71.87,5520000,-0.01005509641873259
1963-10-10,0.0,72.52,71.6,72.2,4470000,0.004591623765131558
1963-10-11,0.0,72.71,71.87,72.27,4740000,0.0009695290858724448
1963-10-14,0.0,72.43,71.85,72.3,4270000,0.0004151100041511757
1963-10-15,0.0,72.79,71.99,72.4,4550000,0.0013831258644538824
1963-10-16,0.0,73.2,72.08,72.97,5570000,0.007872928176795524
1963-10-17,0.0,73.77,72.84,73.26,6790000,0.003974235987392216
1963-10-18,0.0,73.74,72.85,73.32,5830000,0.0008190008190005482
1963-10-21,0.0,73.87,73.03,73.38,5450000,0.0008183306055646877
1963-10-22,0.0,73.55,72.48,72.96,6420000,-0.005723630417007408
1963-10-23,0.0,73.55,72.59,73.0,5830000,0.0005482456140351033
1963-10-24,0.0,73.73,72.74,73.28,6280000,0.003835616438356171
1963-10-25,0.0,74.41,73.06,74.01,6390000,0.009961790393013148
1963-10-28,0.0,75.15,73.75,74.48,7150000,0.006350493176597638
1963-10-29,0.0,75.18,73.97,74.46,6100000,-0.0002685284640173702
1963-10-30,0.0,74.59,73.43,73.8,5170000,-0.008863819500402825
1963-10-31,0.0,74.35,73.25,74.01,5030000,0.0028455284552846294
1963-11-01,0.0,74.44,73.47,73.83,5240000,-0.002432103769760885
1963-11-04,0.0,74.27,73.09,73.45,5440000,-0.005146959230664994
1963-11-06,0.0,73.47,72.33,72.81,5600000,-0.00871341048332197
1963-11-07,0.0,73.48,72.58,73.06,4320000,0.003433594286499142
1963-11-08,0.0,73.66,72.8,73.36,4570000,0.004106214070626946
1963-11-11,73.52,73.52,73.52,73.52,3970000,0.0021810250817884125
1963-11-12,73.23,73.23,73.23,73.23,4610000,-0.003944504896626677
1963-11-13,0.0,73.67,72.89,73.29,4710000,0.0008193363375665896
1963-11-14,0.0,73.53,72.63,72.95,4610000,-0.004639104925637905
1963-11-15,0.0,73.2,72.09,72.35,4790000,-0.008224811514736197
1963-11-18,0.0,72.52,71.42,71.83,4730000,-0.007187284035936381
1963-11-19,0.0,72.61,71.42,71.9,4430000,0.0009745231797300136
1963-11-20,0.0,73.14,71.49,72.56,5330000,0.009179415855354645
1963-11-21,0.0,72.86,71.4,71.62,5670000,-0.012954796030871019
1963-11-22,0.0,72.17,69.48,69.61,6630000,-0.028064786372521744
1963-11-26,0.0,72.74,71.4,72.38,9320000,0.039793133170521466
1963-11-27,0.0,72.78,71.76,72.25,5210000,-0.0017960762641613393
1963-11-29,0.0,73.47,72.05,73.23,4810000,0.013564013840830613
1963-12-02,0.0,74.08,73.02,73.66,4770000,0.005871910419227078
1963-12-03,0.0,74.01,73.14,73.62,4520000,-0.0005430355688296196
1963-12-04,0.0,74.18,73.21,73.8,4790000,0.0024449877750609694
1963-12-05,0.0,74.57,73.45,74.28,5190000,0.006504065040650486
1963-12-06,0.0,74.63,73.62,74.0,4830000,-0.003769520732364029
1963-12-09,0.0,74.41,73.56,73.96,4430000,-0.000540540540540646
1963-12-10,0.0,74.48,73.4,73.99,4560000,0.00040562466197946456
1963-12-11,0.0,74.37,73.58,73.9,4400000,-0.0012163805919717108
1963-12-12,0.0,74.31,73.58,73.91,4220000,0.00013531799729360472
1963-12-13,0.0,74.39,73.68,74.06,4290000,0.002029495332160902
1963-12-16,0.0,74.66,73.78,74.3,4280000,0.003240615716986195
1963-12-17,0.0,75.08,74.07,74.74,5140000,0.005921938088829126
1963-12-18,0.0,75.21,74.25,74.63,6000000,-0.001471768798501416
1963-12-19,0.0,74.92,74.08,74.4,4410000,-0.003081870561436273
1963-12-20,0.0,74.75,73.85,74.28,4600000,-0.001612903225806539
1963-12-23,0.0,74.45,73.49,73.81,4540000,-0.006327409800753858
1963-12-24,0.0,74.48,73.44,73.97,3970000,0.0021677279501421953
1963-12-26,0.0,74.63,73.74,74.32,3700000,0.0047316479653913834
1963-12-27,0.0,74.91,74.09,74.44,4360000,0.0016146393972014117
1963-12-30,0.0,74.94,74.13,74.56,4930000,0.001612036539494932
1963-12-31,0.0,75.36,74.4,75.02,6730000,0.006169527896995541
1964-01-02,0.0,75.79,74.82,75.43,4680000,0.005465209277526029
1964-01-03,0.0,76.04,75.09,75.5,5550000,0.0009280127270316907
1964-01-06,0.0,76.12,75.18,75.67,5480000,0.0022516556291392043
1964-01-07,0.0,76.24,75.25,75.69,5700000,0.0002643055372009151
1964-01-08,0.0,76.35,75.39,76.0,5380000,0.004095653322763848
1964-01-09,0.0,76.64,75.6,76.28,5180000,0.0036842105263157343
1964-01-10,0.0,76.67,75.74,76.24,5260000,-0.0005243838489775721
1964-01-13,0.0,76.71,75.78,76.22,5440000,-0.0002623294858341563
1964-01-14,0.0,76.85,75.88,76.36,6500000,0.001836788244555132
1964-01-15,0.0,77.06,75.96,76.64,6750000,0.0036668412781561965
1964-01-16,0.0,77.21,76.05,76.55,6200000,-0.0011743215031315701
1964-01-17,0.0,77.09,76.02,76.56,5600000,0.00013063357282838695
1964-01-20,0.0,77.19,76.02,76.41,5570000,-0.001959247648902873
1964-01-21,0.0,76.99,75.87,76.62,4800000,0.002748331370239665
1964-01-22,0.0,77.62,76.45,77.03,5430000,0.005351083268076096
1964-01-23,0.0,77.62,76.67,77.09,5380000,0.0007789173049461695
1964-01-24,0.0,77.56,76.58,77.11,5080000,0.0002594370216628672
1964-01-27,0.0,77.78,76.64,77.08,5240000,-0.00038905459732851977
1964-01-28,0.0,77.56,76.63,77.1,4720000,0.0002594706798131341
1964-01-29,0.0,77.36,76.33,76.63,4450000,-0.006095979247730199
1964-01-30,0.0,77.2,76.26,76.7,4230000,0.0009134803601722474
1964-01-31,0.0,77.37,76.39,77.04,4000000,0.004432855280313008
1964-02-03,0.0,77.55,76.53,76.97,4140000,-0.0009086188992731836
1964-02-04,0.0,77.31,76.46,76.88,4320000,-0.0011692867350916458
1964-02-05,0.0,77.28,76.36,76.75,4010000,-0.0016909469302809343
1964-02-06,0.0,77.26,76.47,76.93,4110000,0.0023452768729641527
1964-02-07,0.0,77.51,76.66,77.18,4710000,0.003249707526322698
1964-02-10,0.0,77.77,76.83,77.05,4150000,-0.0016843741902048404
1964-02-11,0.0,77.65,76.81,77.33,4040000,0.003634003893575599
1964-02-12,0.0,77.88,77.14,77.57,4650000,0.003103582050950404
1964-02-13,0.0,77.93,77.1,77.52,4820000,-0.0006445790898542691
1964-02-14,0.0,77.82,77.02,77.48,4360000,-0.0005159958720328817
1964-02-17,0.0,77.93,77.04,77.46,4780000,-0.00025813113061445847
1964-02-18,0.0,77.9,77.0,77.47,4660000,0.00012909888974954598
1964-02-19,0.0,77.98,77.13,77.55,4280000,0.0010326578030204203
1964-02-20,0.0,77.99,77.16,77.62,4690000,0.0009026434558350171
1964-02-24,0.0,78.16,77.27,77.68,5630000,0.0007729966503478014
1964-02-25,0.0,78.31,77.19,77.68,5010000,0.0
1964-02-26,0.0,78.13,77.33,77.87,5350000,0.0024459320288361397
1964-02-27,0.0,78.29,77.38,77.62,5420000,-0.0032104790034672703
1964-02-28,0.0,78.06,77.2,77.8,4980000,0.0023189899510434042
1964-03-02,0.0,78.38,77.5,77.97,5690000,0.0021850899742930086
1964-03-03,0.0,78.66,77.69,78.22,5350000,0.003206361421059345
1964-03-04,0.0,78.7,77.7,78.07,5250000,-0.0019176681155715913
1964-03-05,0.0,78.44,77.58,78.06,4680000,-0.0001280901754834307
1964-03-06,0.0,78.6,77.85,78.31,4790000,0.0032026646169613926
1964-03-09,0.0,78.88,77.95,78.33,5510000,0.0002553952241093338
1964-03-10,0.0,78.9,77.95,78.59,5500000,0.003319290182560941
1964-03-11,0.0,79.42,78.45,78.95,6180000,0.00458073546252713
1964-03-12,0.0,79.41,78.55,79.08,5290000,0.0016466117796072322
1964-03-13,0.0,79.59,78.74,79.14,5660000,0.0007587253414265138
1964-03-16,0.0,79.6,78.72,79.14,5140000,0.0
1964-03-17,0.0,79.65,78.77,79.32,5480000,0.0022744503411673556
1964-03-18,0.0,79.89,78.9,79.38,5890000,0.0007564296520423675
1964-03-19,0.0,79.85,78.94,79.3,5670000,-0.0010078105316200237
1964-03-20,0.0,79.35,78.92,78.92,5020000,-0.004791929382093274
1964-03-23,0.0,79.33,78.45,78.93,4940000,0.00012671059300561893
1964-03-24,0.0,79.34,78.51,78.79,5210000,-0.0017737235525149275
1964-03-25,0.0,79.33,78.17,78.98,5420000,0.0024114735372509077
1964-03-26,0.0,79.58,78.67,79.19,5760000,0.0026589009875916947
1964-03-30,0.0,79.67,78.75,79.14,6060000,-0.0006313928526329171
1964-03-31,0.0,79.51,78.57,78.98,5270000,-0.0020217336365933036
1964-04-01,0.0,79.58,78.67,79.24,5510000,0.003291972651304098
1964-04-02,0.0,80.09,79.13,79.7,6840000,0.005805148914689751
1964-04-03,0.0,80.37,79.45,79.94,5990000,0.0030112923462985997
1964-04-06,0.0,80.45,79.55,80.02,5840000,0.001000750562922148
1964-04-07,0.0,80.44,79.41,79.74,5900000,-0.0034991252186953314
1964-04-08,0.0,80.17,79.26,79.75,5380000,0.00012540757461754204
1964-04-09,0.0,80.23,79.36,79.7,5300000,-0.0006269592476488839
1964-04-10,0.0,80.26,79.43,79.85,4990000,0.0018820577164364583
1964-04-13,0.0,80.3,79.42,79.77,5330000,-0.001001878522229105
1964-04-14,0.0,80.37,79.46,79.99,5120000,0.002757929046007357
1964-04-15,0.0,80.5,79.63,80.09,5270000,0.001250156269533731
1964-04-16,0.0,80.62,79.73,80.2,5240000,0.001373454863278889
1964-04-17,0.0,80.98,79.99,80.55,6030000,0.00436408977556102
1964-04-20,0.0,81.04,80.11,80.5,5560000,-0.0006207324643078271
1964-04-21,0.0,80.98,80.05,80.54,5750000,0.0004968944099379424
1964-04-22,0.0,80.92,80.06,80.49,5390000,-0.0006208095356345922
1964-04-23,0.0,81.2,80.09,80.38,6690000,-0.0013666293949559094
1964-04-24,0.0,80.62,79.45,79.75,5610000,-0.007837770589698922
1964-04-27,0.0,80.01,78.9,79.35,5070000,-0.005015673981191293
1964-04-28,0.0,80.26,79.14,79.9,4790000,0.006931316950220756
1964-04-29,0.0,80.6,79.29,79.7,6200000,-0.0025031289111389077
1964-04-30,0.0,80.08,79.08,79.46,5690000,-0.0030112923462987107
1964-05-01,0.0,80.47,79.46,80.17,5990000,0.008935313365215247
1964-05-04,0.0,81.01,79.87,80.47,5360000,0.0037420481476861944
1964-05-05,0.0,81.2,79.99,80.88,5340000,0.005095066484404054
1964-05-06,0.0,81.57,80.53,81.06,5560000,0.002225519287833988
1964-05-07,0.0,81.72,80.67,81.15,5600000,0.0011102886750555818
1964-05-08,81.0,81.0,81.0,81.0,4910000,-0.001848428835489857
1964-05-11,0.0,81.51,80.58,80.9,4490000,-0.0012345679012345512
1964-05-12,0.0,81.81,80.66,81.16,5200000,0.0032138442521629784
1964-05-13,0.0,81.65,80.66,80.97,5890000,-0.002341054706752055
1964-05-14,0.0,81.28,80.37,80.86,4720000,-0.001358527849820934
1964-05-15,0.0,81.45,80.49,81.1,5070000,0.0029680930002473627
1964-05-18,0.0,81.47,80.42,80.72,4590000,-0.004685573366214446
1964-05-19,0.0,81.04,79.96,80.3,4360000,-0.005203171456887978
1964-05-20,0.0,81.02,80.09,80.66,4790000,0.004483188044831943
1964-05-21,0.0,81.49,80.36,80.94,5350000,0.0034713612695265184
1964-05-22,0.0,81.15,80.36,80.73,4640000,-0.0025945144551519084
1964-05-25,0.0,81.16,80.21,80.56,3990000,-0.0021057847144804187
1964-05-26,0.0,80.94,80.12,80.39,4290000,-0.0021102284011916828
1964-05-27,0.0,80.72,79.78,80.26,4450000,-0.0016171165567856471
1964-05-28,0.0,80.75,79.88,80.37,4560000,0.0013705457263892828
1964-06-01,0.0,80.83,79.83,80.11,4300000,-0.0032350379494836545
1964-06-02,0.0,80.6,79.5,79.7,4180000,-0.005117962801148401
1964-06-03,0.0,80.12,79.27,79.49,3990000,-0.0026348808030114412
1964-06-04,0.0,79.75,78.44,78.67,4880000,-0.010315762989055122
1964-06-05,0.0,79.45,78.5,79.02,4240000,0.0044489640269478326
1964-06-08,0.0,79.44,78.44,78.64,4010000,-0.004808909136927331
1964-06-09,0.0,79.39,78.15,79.14,4470000,0.006358087487283726
1964-06-10,0.0,79.84,79.02,79.44,4170000,0.0037907505686125553
1964-06-11,0.0,80.13,79.24,79.73,3620000,0.0036505538771400836
1964-06-12,0.0,80.05,79.19,79.6,3840000,-0.0016305029474477095
1964-06-15,0.0,80.33,79.39,79.97,4110000,0.004648241206030246
1964-06-16,0.0,80.72,79.85,80.4,4590000,0.005377016381143074
1964-06-17,0.0,81.13,80.22,80.81,5340000,0.005099502487562191
1964-06-18,0.0,81.34,80.43,80.79,4730000,-0.00024749412201452436
1964-06-19,0.0,81.23,80.39,80.89,4050000,0.0012377769525930837
1964-06-22,0.0,81.54,80.66,81.11,4540000,0.0027197428606748897
1964-06-23,0.0,81.43,80.5,80.77,4060000,-0.004191838244359536
1964-06-24,0.0,81.45,80.41,81.06,4840000,0.0035904419957906164
1964-06-25,0.0,81.73,80.75,81.21,5010000,0.0018504811250923403
1964-06-26,0.0,81.78,80.86,81.46,4440000,0.0030784386159339316
1964-06-29,0.0,82.1,81.1,81.64,4380000,0.0022096734593666234
1964-06-30,0.0,82.07,81.19,81.69,4360000,0.0006124448799607052
1964-07-01,0.0,82.51,81.46,82.27,5320000,0.007100012241400444
1964-07-02,0.0,82.98,82.09,82.6,5230000,0.00401118269113887
1964-07-06,0.0,83.38,82.37,82.98,5080000,0.004600484261501281
1964-07-07,0.0,83.53,82.6,83.12,5240000,0.0016871535309712637
1964-07-08,0.0,83.56,82.58,83.12,4760000,0.0
1964-07-09,0.0,83.64,82.74,83.22,5040000,0.001203079884504188
1964-07-10,0.0,83.99,82.87,83.36,5420000,0.0016822879115596656
1964-07-13,0.0,83.86,82.92,83.31,4800000,-0.0005998080614203483
1964-07-14,0.0,83.71,82.72,83.06,4760000,-0.0030008402352659225
1964-07-15,0.0,83.67,82.72,83.34,4610000,0.0033710570671803275
1964-07-16,0.0,83.98,83.06,83.64,4640000,0.003599712023038215
1964-07-17,0.0,84.33,83.37,84.01,4640000,0.004423720707795287
1964-07-20,0.0,84.33,83.44,83.74,4390000,-0.003213903106773164
1964-07-21,0.0,83.99,83.06,83.54,4570000,-0.002388344877000126
1964-07-22,0.0,83.95,82.96,83.52,4570000,-0.00023940627244445345
1964-07-23,0.0,83.91,83.06,83.48,4560000,-0.00047892720306508263
1964-07-24,0.0,83.92,83.07,83.46,4210000,-0.00023957834211796314
1964-07-27,0.0,83.82,82.82,83.08,4090000,-0.004553079319434383
1964-07-28,0.0,83.3,82.4,82.85,3860000,-0.002768415984593209
1964-07-29,0.0,83.3,82.47,82.92,4050000,0.0008449004224502232
1964-07-30,0.0,83.5,82.63,83.09,4530000,0.002050168837433697
1964-07-31,0.0,83.57,82.72,83.18,4220000,0.0010831628354797118
1964-08-03,0.0,83.49,82.65,83.0,3780000,-0.0021639817263766625
1964-08-04,0.0,83.02,81.68,81.96,4780000,-0.012530120481927809
1964-08-05,0.0,82.41,80.8,82.09,6160000,0.0015861395802831968
1964-08-06,0.0,82.45,81.2,81.34,3940000,-0.0091363138019247
1964-08-07,0.0,82.2,81.19,81.86,3190000,0.006392918613228327
1964-08-10,0.0,82.23,81.43,81.78,3050000,-0.000977278279990168
1964-08-11,0.0,82.25,81.45,81.76,3450000,-0.0002445585717778531
1964-08-12,0.0,82.53,81.6,82.17,4140000,0.005014677103718057
1964-08-13,0.0,82.87,81.98,82.41,4600000,0.0029207740051113706
1964-08-14,0.0,82.83,82.03,82.35,4080000,-0.0007280669821624342
1964-08-17,0.0,82.85,82.02,82.36,3780000,0.00012143290831811981
1964-08-18,0.0,82.79,82.01,82.4,4180000,0.0004856726566295766
1964-08-19,0.0,82.8,81.99,82.32,4160000,-0.000970873786407922
1964-08-20,0.0,82.57,81.6,81.94,3840000,-0.004616132167152509
1964-08-21,0.0,82.43,81.64,82.07,3620000,0.0015865267268733163
1964-08-24,0.0,82.48,81.64,81.91,3790000,-0.001949555257706792
